Year,Month,Day,Quarter,Transect,Station,Depth.m,Lon.E,Lat.N,Type,Temp.C,Sal.ppt,DO.mg.per.l,PH,Chl.a.mg.per.m3,NH3.N.mg.per.l,NO3.N.mg.per.l,NO2.N.mg.per.l,PO4.3.P.mg.per.l,SiO2.Si.mg.l,BOD.mg.per.l,S.S.mg.per.l,Transparensy,Fish.egg.Abun,Fish.larvae.Abun,Crab.larvae.Abun,Shrimp.larvae.Abun,Phytoplankton.Den,Zooplankton.Abun
2001,2,21,first,5,5_near,10,120.1361667,23.71297222,Nearshore,22,33.84,7.44,8.06,1.37,0.01,0.045,0.017,0.011,0.186,0.66,4.84,1,1989,0,6820,10515,255,296122
2001,2,21,first,6,6_near,10,120.1111667,23.66297222,Nearshore,21.8,33.63,7.13,8.01,1.3,0.02,0.065,0.022,0.017,0.244,1.25,17.48,0.8,7648,74,11619,3530,465,119648
2001,2,21,first,7,7_near,10,120.1048,23.573,Nearshore,21.3,33.66,7.23,8.03,2.2,NA,0.066,0.022,0.014,0.239,1.11,17.68,0.8,186038,4003,11068,6594,515,138939
2001,2,21,first,8,8_near,10,120.0914,23.5054,Nearshore,21.5,34,7.07,8.08,1.03,NA,0.044,0.014,0.009,0.157,0.79,13.72,0.9,325,0,716,1497,175,108439
2001,2,21,first,2,2_off,20,120.2116,23.877288,Offshore,22.1,33.88,6.95,7.92,1.07,NA,0.04,0.015,0.014,0.178,0.42,5.76,0.9,1685,0,6951,4423,880,246449
2001,2,21,first,3,3_off,20,120.1784167,23.81713889,Offshore,22.2,34.09,6.99,8.07,0.92,NA,0.024,0.009,0.007,0.123,0.4,6.6,0.9,501,1002,23040,15527,730,582022
2001,2,21,first,4,4_off,20,120.1314722,23.77852778,Offshore,22.3,34.12,6.91,8.1,0.7,NA,0.023,0.008,0.007,0.114,0.35,6.28,1.4,2122,5306,19102,27591,455,1090912
2001,2,21,first,5,5_off,20,120.0972778,23.72547222,Offshore,22.8,34.23,6.9,8.13,0.91,NA,0.015,0.005,0.005,0.091,0.41,4.44,1.9,0,246,0,1805,295,94909
2001,2,21,first,6,6_off,20,120.0914444,23.67297222,Offshore,22.1,34.24,6.89,8.12,0.6,NA,0.015,0.004,0.005,0.089,0.3,4.2,1.1,184,0,1474,6080,425,314519
2001,2,21,first,7,7_off,20,120.0738,23.5896,Offshore,22,34.18,6.9,8.11,0.8,NA,0.023,0.005,0.006,0.1,0.23,3.6,1,0,0,464,3867,500,264652
2001,2,21,first,8,8_off,20,120.0414,23.5342,Offshore,22.2,34.23,6.79,8.12,0.59,NA,0.019,0.004,0.005,0.087,0.39,5.92,1.8,344,344,4638,6872,335,273321
2001,6,7,secondly,1,1_near,10,120.24178,23.864198,Nearshore,29.9,30.85,6.4,8.05,0.43,0.05,0.089,0.003,0.003,0.272,0.39,11.44,0.7,937,94,469,5811,13550,86693
2001,6,7,secondly,2,2_near,10,120.228296,23.851427,Nearshore,29.1,32.24,6.43,8.02,0.77,0.02,0.038,0.002,0.003,0.143,0.34,17.32,0.6,1335,0,4451,8606,4020,178057
2001,6,7,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,29.5,32.89,6.37,7.98,0.6,0.03,0.025,0.002,0.005,0.032,0.66,3.16,2,2489,679,3620,18102,14700,304566
2001,6,7,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,29.2,32.76,6.4,8.1,1.21,0.06,0.033,0.002,0.004,0.029,0.24,4.92,2,2775,0,1453,8456,8935,176126
2001,6,7,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.4,32.52,6.39,8.13,2.19,0.02,0.032,0.001,0.005,0.015,0.25,2.64,2.6,1039,346,6582,6582,9565,451738
2001,6,7,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,29.2,32.5,6.41,8.12,2.26,0.02,0.027,0.001,0.003,0.005,0.1,5.36,2,6754,675,8780,8780,21210,988795
2001,6,7,secondly,2,2_off,20,120.2116,23.877288,Offshore,29,32.99,6.41,8.08,0.98,0.05,0.033,0.001,0.003,0.032,0.53,13.36,0.8,871,237,1267,6333,15820,106555
2001,6,7,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,28.8,32.99,6.44,8.08,1.06,0.04,0.027,0.001,NA,0.03,0.51,4.44,2.1,0,158,1103,8194,5450,178385
2001,6,7,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,29,33.15,6.41,8.11,0.99,0.05,0.018,NA,NA,0.01,0.5,4.64,2.1,0,746,17905,39912,11440,419267
2001,6,7,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,28.4,33.05,6.48,8.12,1.89,NA,0.018,NA,NA,0.007,0.8,6.04,1.7,322,805,6282,12563,32900,267530
2001,6,7,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,28.4,32.86,6.48,8.13,1.74,0.03,0.01,NA,NA,0.005,1.02,5.88,2,1492,448,10591,4699,26700,124409
2001,8,22,thirdly,1,1_near,10,120.24178,23.864198,Nearshore,30.5,33.41,6.25,8.03,0.33,0.17,0.014,0.005,0.006,0.166,0.77,153,0.3,1796,998,1597,4591,750,111780
2001,8,22,thirdly,2,2_near,10,120.228296,23.851427,Nearshore,31.8,28.99,6.27,7.97,0.4,0.1,0.016,0.007,0.007,0.168,0.8,7.64,0.8,361,217,1349,578,510,21176
2001,8,22,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,32,33.36,6.1,7.51,0.45,0.13,0.024,0.008,0.009,0.176,1.28,6.32,1.1,1608,185,1107,1780,515,17043
2001,8,22,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,31.2,33.25,6.18,8.04,1.39,0.21,0.014,0.009,0.01,0.178,0.69,8.2,1.2,8192,396,3171,9117,1635,73331
2001,8,22,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,31.2,33.42,6.18,8.05,1.08,0.08,0.011,0.01,0.007,0.158,0.78,7.36,1,346,69,438,1176,1700,11851
2001,8,22,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,30.2,33.56,6.27,8.07,0.89,0.12,0.006,0.006,0.005,0.127,1.34,39.8,0.6,562,268,428,910,900,4872
2001,8,22,thirdly,2,2_off,20,120.2116,23.877288,Offshore,30,33.47,6.3,8.05,0.3,0.23,0.009,0.004,0.005,0.155,0.87,90.4,0.3,3351,385,2307,3708,875,35518
2001,8,22,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,30.1,33.58,6.28,8.06,0.44,0.34,0.007,0.004,0.004,0.13,0.8,22.2,0.6,852,395,166,2225,540,6363
2001,8,22,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,30,33.64,6.29,8.08,0.44,0.14,0.006,0.003,0.007,0.115,0.96,25.6,1.1,2806,673,673,6173,1595,122778
2001,8,22,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,30.1,33.6,6.28,8.08,0.78,0.03,0.012,0.005,0.004,0.109,0.91,69.4,0.6,5911,1344,1075,1478,1395,143217
2001,8,22,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,30.1,33.56,6.28,8.08,0.67,0.11,0.006,0.006,0.007,0.124,0.84,79.7,0.6,1939,1293,739,2770,610,195182
2001,10,4,fourthly,1,1_near,10,120.24178,23.864198,Nearshore,27,32.42,6.65,8.02,0.13,0.04,0.094,0.009,0.012,0.4,0.46,63.3,0.3,653,231,961,1691,10,39726
2001,10,4,fourthly,2,2_near,10,120.228296,23.851427,Nearshore,26.9,32.2,6.67,8.02,0.22,0.06,0.094,0.008,0.009,0.397,0.55,206,0.2,548,487,608,852,50,63393
2001,10,4,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,27.3,31,6.67,7.99,0.18,0.05,0.117,0.012,0.011,0.603,0.46,71.1,0.3,1342,854,488,5613,20,92012
2001,10,4,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,26.8,32.3,6.68,8.01,0.19,NA,0.094,0.009,0.012,0.389,0.34,112,0.2,285,333,1523,1475,135,45533
2001,10,4,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,26.6,32.34,6.7,8.01,0.22,NA,0.091,0.008,0.011,0.386,0.29,223,0.4,227,114,1534,3181,100,55946
2001,10,4,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,26.4,32.42,6.72,8.02,0.16,0.27,0.102,0.008,0.012,0.39,1.18,267,0.1,893,74,0,2420,10,52155
2001,10,4,fourthly,2,2_off,20,120.2116,23.877288,Offshore,27.1,32.14,6.65,8.03,0.19,NA,0.085,0.007,0.011,0.389,0.37,62.2,0.4,384,245,140,1607,105,26337
2001,10,4,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,28.2,32.01,6.53,7.43,0.27,0.09,0.117,0.014,0.014,0.447,1.63,27.4,0.4,396,66,1139,1667,95,11370
2001,10,4,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,26.8,32.35,6.68,8.04,0.24,NA,0.086,0.006,0.008,0.368,0.33,43.7,0.2,459,38,230,574,25,5590
2001,10,4,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,26.5,32.82,6.69,8.04,0.17,0.07,0.075,0.003,0.01,0.303,0.26,171,0.1,868,271,380,1301,15,66699
2001,10,4,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,26.4,32.73,6.71,8.04,0.32,0.03,0.081,0.004,0.009,0.328,0.76,170,0.1,620,186,31,1054,45,31779
2002,3,12,first,1,1_near,10,120.24178,23.864198,Nearshore,23.2,34.44,8.26,8.07,4.21,0.01,0.033,0.0086,0.0067,0.085,0.54,34.66,2,18395,193,20128,1926,2360,108633
2002,3,12,first,2,2_near,10,120.228296,23.851427,Nearshore,23.4,34.08,8.02,8.06,4.04,NA,0.028,0.0068,0.0067,0.082,0.35,37.38,3,10702,0,4077,713,6375,104985
2002,3,12,first,3,3_near,10,120.1811944,23.81602778,Nearshore,23.2,34.37,7.85,7.92,2.3,NA,0.03,0.01,0.0089,0.094,0.45,32.6,4.7,10032,0,5937,1843,4235,280062
2002,3,12,first,4,4_near,10,120.16425,23.75797222,Nearshore,23.4,34.37,7.37,7.85,1.46,NA,0.041,0.0109,0.0105,0.109,0.42,31.22,4.1,6554,98,2054,685,2185,95084
2002,3,12,first,5,5_near,10,120.1361667,23.71297222,Nearshore,22.6,34.44,7.44,8.03,1.32,0.06,0.028,0.0094,0.0093,0.094,0.86,28.1,3.1,1090,484,4600,2663,1355,151085
2002,3,12,first,6,6_near,10,120.1111667,23.66297222,Nearshore,22.2,34.44,7.52,8.1,2.16,0.26,0.032,0.0071,0.0086,0.097,0.96,30.8,1.7,1137,33,1872,234,2300,39744
2002,3,12,first,2,2_off,20,120.2116,23.877288,Offshore,22.7,34.3,7.56,8.03,1.17,0.1,0.034,0.0118,0.0099,0.101,0.92,22.44,3.8,2384,0,1411,438,1585,66562
2002,3,12,first,3,3_off,20,120.1784167,23.81713889,Offshore,22.7,34.39,7.42,8.04,1.08,0.12,0.034,0.0115,0.0125,0.104,1,26.14,4.3,996,0,2790,1196,2755,124929
2002,3,12,first,4,4_off,20,120.1314722,23.77852778,Offshore,23.1,34.5,7.59,8.15,1.08,0.04,0.014,0.0015,0.0035,0.061,1.26,25.84,3.9,136,544,3264,408,5555,162773
2002,3,12,first,5,5_off,20,120.0972778,23.72547222,Offshore,22.9,34.48,7.68,8.14,1.07,0.1,0.012,0.0024,0.0035,0.052,0.28,29.8,2.7,500,333,4000,500,5680,170170
2002,3,12,first,6,6_off,20,120.0914444,23.67297222,Offshore,22.9,34.47,7.59,8.14,1.71,0.15,0.012,0.0027,0.0035,0.052,1.19,29.6,2.8,5773,2887,5773,9141,1100,481599
2002,5,14,secondly,1,1_near,10,120.24178,23.864198,Nearshore,27.6,34.22,6.37,7.97,0.54,0.01,0.004,0.001,0.002,0.02,0.64,18.9,2.2,1244,0,207,207,3161,276271
2002,5,14,secondly,2,2_near,10,120.228296,23.851427,Nearshore,27.8,34.27,6.37,8,0.83,NA,0.015,NA,0.003,0.023,0.5,18.2,1.5,784,0,448,1232,4710,163189
2002,5,14,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,28.1,34.26,6.41,7.95,1.43,NA,0.008,0.001,0.002,0.027,0.77,18.6,1,187,0,623,561,3315,97537
2002,5,14,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,27.8,34.24,6.46,8.01,0.74,0.02,0.006,NA,0.003,0.021,0.73,19,1.5,154,0,1540,1540,4330,154120
2002,5,14,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,27.6,34.33,6.36,8.04,0.45,0.02,0.006,NA,0.003,0.023,0.67,18.9,1.5,231,0,3000,2077,11625,127627
2002,5,14,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,27.4,34.29,6.38,8.04,0.75,0.02,0.074,0.001,0.003,0.038,1.09,16.8,1.5,346,0,2679,8383,7235,111838
2002,5,14,secondly,2,2_off,20,120.2116,23.877288,Offshore,27.6,34.25,6.35,7.99,0.64,NA,0.005,0.001,0.003,0.026,0.8,19.4,1.8,357,0,1190,1071,4525,186352
2002,5,14,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,28.7,34.33,6.42,7.5,0.71,0.06,0.015,0.002,0.004,0.042,0.66,18.4,1.8,279,0,488,1254,3190,140630
2002,5,14,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,27.1,34.22,6.43,8.07,0.25,0.02,0.004,0.001,0.002,0.017,0.57,19.1,2.5,0,0,568,3549,4380,158867
2002,5,14,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,27.4,34.31,6.4,8.07,0.37,0.02,0.007,NA,0.003,0.029,0.67,21.7,1.5,315,0,3460,4404,3075,344147
2002,5,14,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,27.4,34.31,6.36,8.07,0.4,NA,0.005,0.003,0.003,0.032,0.66,21.7,1.1,858,0,2861,1431,7185,143540
2002,8,23,thirdly,1,1_near,10,120.24178,23.864198,Nearshore,30.5,33.328,6.35,8.05,0.17,NA,0.019,0.012,0.002,0.114,0.42,6.4,1,12935,104,380,69,1030,31473
2002,8,23,thirdly,2,2_near,10,120.228296,23.851427,Nearshore,30.6,33.297,6.28,8.06,0.52,0.02,0.022,0.013,0.003,0.124,0.51,6,0.5,5308,204,204,204,1045,66551
2002,8,23,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,31.2,33.156,6.35,7.96,0.48,0.05,0.032,0.018,0.004,0.144,0.55,11.1,1,3898,56,75,75,1915,18888
2002,8,23,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,30.5,33.156,6.31,8.04,0.52,0.01,0.036,0.021,0.005,0.157,0.58,10.9,0.8,1177,226,387,371,4710,22103
2002,8,23,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,31.1,32.909,6.29,8.05,0.85,0.02,0.062,0.031,0.006,0.218,0.4,5,0.9,4117,40,2810,2098,3330,34475
2002,8,23,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,30.1,33.2,6.29,8.04,0.39,0.03,0.038,0.023,0.002,0.157,0.57,30,0.5,16364,458,183,550,1870,29106
2002,8,23,thirdly,2,2_off,20,120.2116,23.877288,Offshore,30.5,33.282,6.31,8.06,0.31,0.02,0.022,0.013,0.003,0.126,0.51,11,0.5,5278,76,102,102,1005,25574
2002,8,23,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,31.6,33.065,6.12,7.64,0.19,0.05,0.04,0.021,0.005,0.14,0.38,10.3,1.2,2066,25,123,98,1876,29839
2002,8,23,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,30.1,33.333,6.35,8.08,0.14,NA,0.022,0.013,0.006,0.119,0.65,8.4,1,2637,565,440,879,1925,58402
2002,8,23,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,30.1,33.347,6.3,8.08,0.19,0.03,0.022,0.013,0.002,0.117,0.24,20.9,0.5,221,221,32,695,625,40274
2002,8,23,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,30,33.36,6.3,8.08,0.16,0.02,0.022,0.014,0.002,0.124,0.38,41.9,0.5,3133,487,139,1741,575,47906
2002,10,30,fourthly,1,1_near,10,120.24178,23.864198,Nearshore,24.8,32.8,6.9,8.01,0.35,0.02,0.105,0.029,0.002,0.464,0.76,49.7,0.4,1228,117,4211,487,219,10802
2002,10,30,fourthly,2,2_near,10,120.228296,23.851427,Nearshore,25.7,30.05,6.91,8,0.39,0.19,0.134,0.031,0.003,0.881,0.87,68.6,2,333,83,133,67,129,8516
2002,10,30,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,27.2,33.32,6.65,7.26,0.12,0.16,0.091,0.024,0.018,0.326,0.48,27.6,0.5,925,86,223,137,43,12773
2002,10,30,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,25.8,33.52,6.79,8,0.19,0.09,0.045,0.022,0.024,0.257,0.88,19.5,1.3,304,14,290,55,23,12117
2002,10,30,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,25.7,33.68,6.78,8,0.32,0.09,0.039,0.018,0.015,0.208,0.67,15.9,1,228,14,683,185,103,7734
2002,10,30,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,25.4,33.75,6.85,8.05,0.3,0.04,0.023,0.017,0.01,0.168,1.03,46.5,0.4,457,35,439,439,98,16795
2002,10,30,fourthly,2,2_off,20,120.2116,23.877288,Offshore,25,32.91,6.88,8,0.69,0.16,0.088,0.022,0.021,0.425,0.55,33.8,0.4,679,63,164,101,173,9384
2002,10,30,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,25.7,33.63,6.81,8.01,0.12,0.07,0.048,0.015,0.011,0.226,0.59,6.4,1,243,58,2992,208,65,4298
2002,10,30,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,25.6,33.73,6.76,8,0.08,NA,0.032,0.016,0.0101,0.184,0.93,7.3,1.5,768,11,43,21,201,2451
2002,10,30,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,25.4,33.84,6.84,8.04,0.13,0.01,0.029,0.014,0.008,0.171,1.03,13.3,1.2,240,0,217,103,120,8530
2002,10,30,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,25.7,33.9,6.78,8.04,0.12,0.01,0.025,0.016,0.008,0.159,1,19,0.5,536,39,536,379,66,12504
2003,2,19,first,1,1_near,10,120.24178,23.864198,Nearshore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901,386,6053,4250,615,128263
2003,2,19,first,2,2_near,10,120.228296,23.851427,Nearshore,21.5,34.83,6.72,7.96,0.74,0.01,0.021,0.0083,0.0091,0.097,0.78,21.08,0.8,1486,1081,4864,3648,1015,148079
2003,2,19,first,3,3_near,10,120.1811944,23.81602778,Nearshore,21.9,34.56,6.46,7.79,0.55,0.02,0.038,0.0128,0.0094,0.124,0.1,15.52,0.7,635,1840,2285,1967,425,105539
2003,2,19,first,4,4_near,10,120.16425,23.75797222,Nearshore,22,34.82,6.71,8.03,0.28,NA,0.011,0.0062,0.0027,0.072,0.81,8.12,1.2,1385,1385,8507,8309,210,264314
2003,2,19,first,5,5_near,10,120.1361667,23.71297222,Nearshore,22,34.69,6.77,8.03,0.3,0.01,0.016,0.0065,0.0033,0.085,0.59,8.6,1.5,326,0,651,2279,345,345106
2003,2,19,first,6,6_near,10,120.1111667,23.66297222,Nearshore,21.9,34.79,6.66,8.05,0.31,NA,0.008,0.0041,0.0054,0.063,0.43,17.32,0.8,622,1243,2176,2176,355,160209
2003,2,19,first,2,2_off,20,120.2116,23.877288,Offshore,21.5,34.67,6.65,7.98,0.5,0.01,0.021,0.008,2.00E-04,0.092,0.23,30.72,0.6,1230,1230,3339,1670,365,116438
2003,2,19,first,3,3_off,20,120.1784167,23.81713889,Offshore,21.5,34.61,6.63,7.94,0.56,0.02,0.026,0.0092,0.0058,0.106,0.31,19.56,0.7,146,439,2634,6291,250,162549
2003,2,19,first,4,4_off,20,120.1314722,23.77852778,Offshore,22,34.78,6.6,8.03,0.27,NA,0.013,0.0053,0.0015,0.067,0.92,6.04,1,543,2894,2894,3889,475,132218
2003,2,19,first,5,5_off,20,120.0972778,23.72547222,Offshore,22,34.86,6.64,8.06,0.45,NA,0.009,0.0038,9.00E-04,0.059,1.02,11.68,1.2,540,1081,1351,3513,495,326692
2003,2,19,first,6,6_off,20,120.0914444,23.67297222,Offshore,22,34.79,6.68,8.06,0.39,NA,0.009,0.0038,0.0024,0.061,0.22,15.84,0.9,622,1865,9945,16782,560,749617
2003,5,20,secondly,2,2_near,10,120.228296,23.851427,Nearshore,27.2,33.91,6.41,8.05,1.57,0.01,0.02,0.004,0.007,0.103,0.4,10,1.2,2667,0,1394,9214,2060,99050
2003,5,20,secondly,3,3_near,10,120.1811944,23.81602778,Nearshore,27.3,34.09,6.31,8.05,1.58,0.02,0.017,0.004,0.011,0.082,0.63,12.6,1,96,0,38,135,1860,19199
2003,5,20,secondly,4,4_near,10,120.16425,23.75797222,Nearshore,27.5,34.21,6.41,8.07,0.8,0.005,0.01,0.003,0.005,0.084,0.42,8,1,119,48,48,500,1425,26001
2003,5,20,secondly,5,5_near,10,120.1361667,23.71297222,Nearshore,27.6,34.12,6.44,8.07,2.67,0.04,0.017,0.006,0.005,0.079,0.25,10,1.3,55,27,151,439,1685,12106
2003,5,20,secondly,6,6_near,10,120.1111667,23.66297222,Nearshore,27.1,34.15,6.35,8.05,2.25,0.01,0.024,0.006,0.007,0.065,0.46,5,0.8,387,0,7088,12630,5635,147822
2003,5,20,secondly,2,2_off,20,120.2116,23.877288,Offshore,27.2,33.99,6.44,8.06,1.31,0.01,0.02,0.004,0.006,0.091,0.48,7.8,1.2,704,0,81,352,4020,32977
2003,5,20,secondly,3,3_off,20,120.1784167,23.81713889,Offshore,27.3,34.14,6.44,8.06,1.15,0.01,0.023,0.004,0.012,0.06,0.82,9.7,1,160,107,2135,3949,2105,51762
2003,5,20,secondly,4,4_off,20,120.1314722,23.77852778,Offshore,27,34.22,6.41,8.05,0.48,0.01,0.013,0.002,0.012,0.058,0.46,3,1,0,95,1325,15896,2550,116384
2003,5,20,secondly,5,5_off,20,120.0972778,23.72547222,Offshore,27,34.32,6.46,8.1,0.59,0.05,0.012,0.001,0.007,0.046,0.27,4,1,165,55,1599,9376,3085,64477
2003,5,20,secondly,6,6_off,20,120.0914444,23.67297222,Offshore,27,34.31,6.48,8.07,0.39,0.04,0.013,0.002,0.011,0.049,0.26,11,1.5,68,68,5476,9465,2120,67811
2003,8,15,thirdly,2,2_near,10,120.228296,23.851427,Nearshore,30.2,33.62,6.13,8.01,1.75,0.03,0.011,0.0036,0.0068,0.068,1.33,8.6,1.8,5085,141,1695,283,6020,157499
2003,8,15,thirdly,3,3_near,10,120.1811944,23.81602778,Nearshore,31.1,33.42,5.8,7.52,0.63,0.01,0.02,0.0064,0.0071,0.09,1.1,4.6,2,2989,0,1139,1850,3310,181903
2003,8,15,thirdly,4,4_near,10,120.16425,23.75797222,Nearshore,30,33.14,6.11,8.04,1.34,0.08,0.022,0.0085,0.0207,0.123,1.51,29.6,2.1,1494,151,208,378,5425,18425
2003,8,15,thirdly,5,5_near,10,120.1361667,23.71297222,Nearshore,29.9,33.18,6.91,8.11,2.84,0.07,0.017,0.0063,0.0081,0.083,0.89,10.2,1.8,616,166,2747,237,5580,31568
2003,8,15,thirdly,6,6_near,10,120.1111667,23.66297222,Nearshore,30.3,33.26,6.44,8.05,2.44,0.01,0.016,0.0055,0.0074,0.081,0.57,10.44,2,1860,181,2495,1588,7215,41146
2003,8,15,thirdly,2,2_off,20,120.2116,23.877288,Offshore,30.1,33.65,6.15,8.07,0.96,0.01,0.009,0.0027,0.0059,0.063,0.39,6.72,2.4,1416,0,657,101,3985,73621
2003,8,15,thirdly,3,3_off,20,120.1784167,23.81713889,Offshore,31.3,33.42,5.82,7.73,0.7,0.04,0.017,0.0056,0.0077,0.085,0.68,7.08,1.8,1761,88,1761,969,3970,85508
2003,8,15,thirdly,4,4_off,20,120.1314722,23.77852778,Offshore,30.2,33.44,6.26,8.06,1.68,0.02,0.014,0.0043,0.0071,0.077,0.9,8.8,2,2616,4267,5025,1308,7300,93195
2003,8,15,thirdly,5,5_off,20,120.0972778,23.72547222,Offshore,29.9,33.59,6.55,8.08,2.67,0.02,0.008,0.0021,0.005,0.048,1.39,7.64,2.1,5735,3036,3374,1687,5130,222997
2003,8,15,thirdly,6,6_off,20,120.0914444,23.67297222,Offshore,30.2,33.57,6.72,8.12,1.6,0.02,0.006,0.0017,0.005,0.044,1.03,5.84,2,2955,389,544,1789,6865,73103
2003,10,31,fourthly,2,2_near,10,120.228296,23.851427,Nearshore,25.1,34.29,6.83,7.99,0.46,0.01,0.04,0.027,0.0079,0.147,0.72,21.28,1.8,207,103,3105,2380,235,74469
2003,10,31,fourthly,3,3_near,10,120.1811944,23.81602778,Nearshore,25.9,34.14,6.37,7.41,0.26,0.04,0.076,0.0319,0.0118,0.209,0.78,16.64,1.8,187,0,934,1183,240,64901
2003,10,31,fourthly,4,4_near,10,120.16425,23.75797222,Nearshore,25,34.27,6.66,8.02,0.34,0.01,0.022,0.0211,0.0068,0.127,0.71,11.04,2,1781,509,16792,5597,175,338393
2003,10,31,fourthly,5,5_near,10,120.1361667,23.71297222,Nearshore,25.3,34.37,6.78,8.08,0.76,0.22,0.022,0.019,0.0063,0.119,0.58,10.44,1.8,318,318,0,4898,215,74993
2003,10,31,fourthly,6,6_near,10,120.1111667,23.66297222,Nearshore,25.3,34.34,6.83,8.09,0.59,0.02,0.01,0.0115,0.0039,0.101,0.57,10.56,2,836,0,0,2785,200,319906
2003,10,31,fourthly,2,2_off,20,120.2116,23.877288,Offshore,25.4,34.34,6.74,8.06,0.16,0.32,0.01,0.017,0.0031,0.101,0.87,8.6,2.1,900,180,1621,0,110,182078
2003,10,31,fourthly,3,3_off,20,120.1784167,23.81713889,Offshore,25.3,34.24,6.73,7.98,0.42,0.08,0.046,0.0303,0.0038,0.156,0.55,13.16,2.2,309,0,0,972,195,63605
2003,10,31,fourthly,4,4_off,20,120.1314722,23.77852778,Offshore,25.3,34.37,6.69,8,0.56,0.16,0.053,0.028,0.0177,0.221,0.43,23.56,2.2,0,0,548,1425,135,53533
2003,10,31,fourthly,5,5_off,20,120.0972778,23.72547222,Offshore,25.3,34.32,6.71,8.07,0.42,0.21,0.011,0.014,0.0042,0.1,0.72,14.08,2.1,278,56,223,724,290,69862
2003,10,31,fourthly,6,6_off,20,120.0914444,23.67297222,Offshore,25.2,34.31,6.61,8.09,0.54,0.1,0.002,0.0065,0.0011,0.082,0.28,8.12,2.2,153,153,460,1992,155,155716
2004,3,10,first,2,2_near,10,120.228296,23.851427,Nearshore,20.4,34.62,7.49,7.97,0.13,0.05,0.021,0.0047,0.0102,0.11,1.12,21.4,3,629,210,1048,2305,335,251504
2004,3,10,first,3,3_near,10,120.1811944,23.81602778,Nearshore,21.3,34.56,7.14,7.7,0.14,0.05,0.04,0.0063,0.0126,0.125,1.54,14.88,7.5,406,813,813,1219,360,241038
2004,3,10,first,4,4_near,10,120.16425,23.75797222,Nearshore,19.9,34.51,7.6,8,0.44,0.24,0.046,0.0082,0.0164,0.167,2.05,19.68,6,315,1655,709,1182,390,116848
2004,3,10,first,5,5_near,10,120.1361667,23.71297222,Nearshore,20.4,34.61,7.57,8.03,0.63,0.17,0.035,0.0053,0.0087,0.117,1.23,22.32,3,609,1340,2803,487,100,140375
2004,3,10,first,6,6_near,10,120.1111667,23.66297222,Nearshore,22.1,34.65,7.32,8.07,0.42,0.1,0.011,0.0025,0.0036,0.078,1.06,9,5,1216,0,608,203,290,243699
